region,datetime,latency_ms
IN-SR,2024-12-17 19:00:00,270.38
IN-SR,2024-12-17 20:00:00,362.12
IN-SR,2024-12-17 21:00:00,318.08
IN-SR,2024-12-17 22:00:00,311.51
IN-SR,2024-12-17 23:00:00,499.0
IN-SR,2024-12-18 00:00:00,303.56
IN-SR,2024-12-18 01:00:00,314.2
IN-SR,2024-12-18 02:00:00,336.16
IN-SR,2024-12-18 03:00:00,285.92
IN-SR,2024-12-18 04:00:00,371.68
IN-SR,2024-12-18 05:00:00,378.04
IN-SR,2024-12-18 06:00:00,169.25
IN-SR,2024-12-18 07:00:00,301.36
IN-SR,2024-12-18 08:00:00,227.58
IN-SR,2024-12-18 09:00:00,203.79
IN-SR,2024-12-18 10:00:00,221.64
IN-SR,2024-12-18 11:00:00,397.41
IN-SR,2024-12-18 12:00:00,452.35
IN-SR,2024-12-18 13:00:00,309.33
IN-SR,2024-12-18 14:00:00,314.52
IN-SR,2024-12-18 15:00:00,96.85
IN-SR,2024-12-18 16:00:00,353.14
IN-SR,2024-12-18 17:00:00,331.37
IN-SR,2024-12-18 18:00:00,265.78
IN-SR,2024-12-18 19:00:00,196.04
IN-SR,2024-12-18 20:00:00,334.48
IN-SR,2024-12-18 21:00:00,137.45
IN-SR,2024-12-18 22:00:00,348.25
IN-SR,2024-12-18 23:00:00,350.91
IN-SR,2024-12-19 00:00:00,268.9
IN-SR,2024-12-19 01:00:00,243.07
IN-SR,2024-12-19 02:00:00,362.96
IN-SR,2024-12-19 03:00:00,297.07
IN-SR,2024-12-19 04:00:00,376.8
IN-SR,2024-12-19 05:00:00,410.6
IN-SR,2024-12-19 06:00:00,416.48
IN-SR,2024-12-19 07:00:00,269.62
IN-SR,2024-12-19 08:00:00,323.99
IN-SR,2024-12-19 09:00:00,366.84
IN-SR,2024-12-19 10:00:00,377.35
IN-SR,2024-12-19 11:00:00,314.44
IN-SR,2024-12-19 12:00:00,270.8
IN-SR,2024-12-19 13:00:00,295.64
IN-SR,2024-12-19 14:00:00,290.04
IN-SR,2024-12-19 15:00:00,312.45
IN-SR,2024-12-19 16:00:00,319.6
IN-SR,2024-12-19 17:00:00,202.7
IN-SR,2024-12-19 18:00:00,297.86
IN-SR,2024-12-19 19:00:00,291.86
IN-SR,2024-12-19 20:00:00,394.48
IN-SR,2024-12-19 21:00:00,156.67
IN-SR,2024-12-19 22:00:00,429.77
IN-SR,2024-12-19 23:00:00,254.56
IN-SR,2024-12-20 00:00:00,255.57
IN-SR,2024-12-20 01:00:00,309.76
IN-SR,2024-12-20 02:00:00,271.63
IN-SR,2024-12-20 03:00:00,352.96
IN-SR,2024-12-20 04:00:00,215.53
IN-SR,2024-12-20 05:00:00,353.32
IN-SR,2024-12-20 06:00:00,279.19
IN-SR,2024-12-20 07:00:00,256.75
IN-SR,2024-12-20 08:00:00,295.92
IN-SR,2024-12-20 09:00:00,354.11
IN-SR,2024-12-20 10:00:00,249.86
IN-SR,2024-12-20 11:00:00,255.67
IN-SR,2024-12-20 12:00:00,172.92
IN-SR,2024-12-20 13:00:00,279.36
IN-SR,2024-12-20 14:00:00,179.47
IN-SR,2024-12-20 15:00:00,203.79
IN-SR,2024-12-20 16:00:00,411.22
IN-SR,2024-12-20 17:00:00,428.88
IN-SR,2024-12-20 18:00:00,372.27
IN-SR,2024-12-20 19:00:00,113.15
IN-SR,2024-12-20 20:00:00,252.68
IN-SR,2024-12-20 21:00:00,220.52
IN-SR,2024-12-20 22:00:00,424.13
IN-SR,2024-12-20 23:00:00,478.73
IN-SR,2024-12-21 00:00:00,232.71
IN-SR,2024-12-21 01:00:00,318.55
IN-SR,2024-12-21 02:00:00,310.5
IN-SR,2024-12-21 03:00:00,304.16
IN-SR,2024-12-21 04:00:00,365.62
IN-SR,2024-12-21 05:00:00,285.15
IN-SR,2024-12-21 06:00:00,353.84
IN-SR,2024-12-21 07:00:00,234.46
IN-SR,2024-12-21 08:00:00,376.37
IN-SR,2024-12-21 09:00:00,299.24
IN-SR,2024-12-21 10:00:00,251.48
IN-SR,2024-12-21 11:00:00,411.39
IN-SR,2024-12-21 12:00:00,359.2
IN-SR,2024-12-21 13:00:00,358.39
IN-SR,2024-12-21 14:00:00,251.69
IN-SR,2024-12-21 15:00:00,208.24
IN-SR,2024-12-21 16:00:00,193.96
IN-SR,2024-12-21 17:00:00,335.3
IN-SR,2024-12-21 18:00:00,388.93
IN-SR,2024-12-21 19:00:00,243.3
IN-SR,2024-12-21 20:00:00,264.3
IN-SR,2024-12-21 21:00:00,413.08
IN-SR,2024-12-21 22:00:00,362.05
IN-SR,2024-12-21 23:00:00,280.03
IN-SR,2024-12-22 00:00:00,457.15
IN-SR,2024-12-22 01:00:00,387.07
IN-SR,2024-12-22 02:00:00,422.78
IN-SR,2024-12-22 03:00:00,329.03
IN-SR,2024-12-22 04:00:00,301.06
IN-SR,2024-12-22 05:00:00,488.52
IN-SR,2024-12-22 06:00:00,214.13
IN-SR,2024-12-22 07:00:00,357.53
IN-SR,2024-12-22 08:00:00,222.84
IN-SR,2024-12-22 09:00:00,393.6
IN-SR,2024-12-22 10:00:00,253.21
IN-SR,2024-12-22 11:00:00,541.7
IN-SR,2024-12-22 12:00:00,184.45
IN-SR,2024-12-22 13:00:00,325.71
IN-SR,2024-12-22 14:00:00,268.75
IN-SR,2024-12-22 15:00:00,229.15
IN-SR,2024-12-22 16:00:00,275.84
IN-SR,2024-12-22 17:00:00,261.08
IN-SR,2024-12-22 18:00:00,431.02
IN-SR,2024-12-22 19:00:00,229.29
IN-SR,2024-12-22 20:00:00,378.8
IN-SR,2024-12-22 21:00:00,257.37
IN-SR,2024-12-22 22:00:00,359.8
IN-SR,2024-12-22 23:00:00,308.82
IN-SR,2024-12-23 00:00:00,296.22
IN-SR,2024-12-23 01:00:00,304.46
IN-SR,2024-12-23 02:00:00,329.97
IN-SR,2024-12-23 03:00:00,243.89
IN-SR,2024-12-23 04:00:00,307.06
IN-SR,2024-12-23 05:00:00,278.28
IN-SR,2024-12-23 06:00:00,353.07
IN-SR,2024-12-23 07:00:00,227.28
IN-SR,2024-12-23 08:00:00,415.85
IN-SR,2024-12-23 09:00:00,456.08
IN-SR,2024-12-23 10:00:00,503.21
IN-SR,2024-12-23 11:00:00,288.9
IN-SR,2024-12-23 12:00:00,374.24
IN-SR,2024-12-23 13:00:00,169.6
IN-SR,2024-12-23 14:00:00,132.95
IN-SR,2024-12-23 15:00:00,371.76
IN-SR,2024-12-23 16:00:00,223.66
IN-SR,2024-12-23 17:00:00,284.53
IN-SR,2024-12-23 18:00:00,289.17
IN-SR,2024-12-23 19:00:00,259.96
IN-SR,2024-12-23 20:00:00,184.43
IN-SR,2024-12-23 21:00:00,367.64
IN-SR,2024-12-23 22:00:00,280.67
IN-SR,2024-12-23 23:00:00,349.08
IN-SR,2024-12-24 00:00:00,420.65
IN-SR,2024-12-24 01:00:00,232.72
IN-SR,2024-12-24 02:00:00,201.32
IN-SR,2024-12-24 03:00:00,371.26
IN-SR,2024-12-24 04:00:00,377.61
IN-SR,2024-12-24 05:00:00,272.59
IN-SR,2024-12-24 06:00:00,199.41
IN-SR,2024-12-24 07:00:00,248.02
IN-SR,2024-12-24 08:00:00,310.8
IN-SR,2024-12-24 09:00:00,367.77
IN-SR,2024-12-24 10:00:00,384.2
IN-SR,2024-12-24 11:00:00,265.2
IN-SR,2024-12-24 12:00:00,366.38
IN-SR,2024-12-24 13:00:00,206.55
IN-SR,2024-12-24 14:00:00,133.89
IN-SR,2024-12-24 15:00:00,328.28
IN-SR,2024-12-24 16:00:00,404.3
IN-SR,2024-12-24 17:00:00,305.56
IN-SR,2024-12-24 18:00:00,219.4
IN-SR,2024-12-24 19:00:00,347.42
IN-SR,2024-12-24 20:00:00,335.9
IN-SR,2024-12-24 21:00:00,296.53
IN-SR,2024-12-24 22:00:00,352.56
IN-SR,2024-12-24 23:00:00,254.44
IN-SR,2024-12-25 00:00:00,357.05
IN-SR,2024-12-25 01:00:00,308.68
IN-SR,2024-12-25 02:00:00,336.18
IN-SR,2024-12-25 03:00:00,340.98
IN-SR,2024-12-25 04:00:00,198.26
IN-SR,2024-12-25 05:00:00,374.01
IN-SR,2024-12-25 06:00:00,235.83
IN-SR,2024-12-25 07:00:00,330.21
IN-SR,2024-12-25 08:00:00,200.3
IN-SR,2024-12-25 09:00:00,426.15
IN-SR,2024-12-25 10:00:00,247.55
IN-SR,2024-12-25 11:00:00,295.29
IN-SR,2024-12-25 12:00:00,309.6
IN-SR,2024-12-25 13:00:00,351.5
IN-SR,2024-12-25 14:00:00,478.12
IN-SR,2024-12-25 15:00:00,176.71
IN-SR,2024-12-25 16:00:00,429.01
IN-SR,2024-12-25 17:00:00,333.96
IN-SR,2024-12-25 18:00:00,414.24
IN-SR,2024-12-25 19:00:00,422.14
IN-SR,2024-12-25 20:00:00,293.11
IN-SR,2024-12-25 21:00:00,370.5
IN-SR,2024-12-25 22:00:00,228.74
IN-SR,2024-12-25 23:00:00,356.38
IN-SR,2024-12-26 00:00:00,351.04
IN-SR,2024-12-26 01:00:00,243.98
IN-SR,2024-12-26 02:00:00,256.32
IN-SR,2024-12-26 03:00:00,305.36
IN-SR,2024-12-26 04:00:00,337.09
IN-SR,2024-12-26 05:00:00,331.06
IN-SR,2024-12-26 06:00:00,315.76
IN-SR,2024-12-26 07:00:00,358.61
IN-SR,2024-12-26 08:00:00,253.27
IN-SR,2024-12-26 09:00:00,428.28
IN-SR,2024-12-26 10:00:00,387.68
IN-SR,2024-12-26 11:00:00,202.16
IN-SR,2024-12-26 12:00:00,262.1
IN-SR,2024-12-26 13:00:00,340.64
IN-SR,2024-12-26 14:00:00,251.49
IN-SR,2024-12-26 15:00:00,323.03
IN-SR,2024-12-26 16:00:00,239.07
IN-SR,2024-12-26 17:00:00,300.18
IN-SR,2024-12-26 18:00:00,270.74
IN-SR,2024-12-26 19:00:00,231.69
IN-SR,2024-12-26 20:00:00,256.66
IN-SR,2024-12-26 21:00:00,312.7
IN-SR,2024-12-26 22:00:00,316.8
IN-SR,2024-12-26 23:00:00,260.99
IN-SR,2024-12-27 00:00:00,349.67
IN-SR,2024-12-27 01:00:00,238.42
IN-SR,2024-12-27 02:00:00,258.4
IN-SR,2024-12-27 03:00:00,202.91
IN-SR,2024-12-27 04:00:00,307.09
IN-SR,2024-12-27 05:00:00,390.63
IN-SR,2024-12-27 06:00:00,342.06
IN-SR,2024-12-27 07:00:00,202.75
IN-SR,2024-12-27 08:00:00,310.44
IN-SR,2024-12-27 09:00:00,343.29
IN-SR,2024-12-27 10:00:00,55.89
IN-SR,2024-12-27 11:00:00,348.22
IN-SR,2024-12-27 12:00:00,477.29
IN-SR,2024-12-27 13:00:00,412.07
IN-SR,2024-12-27 14:00:00,380.5
IN-SR,2024-12-27 15:00:00,367.18
IN-SR,2024-12-27 16:00:00,319.02
IN-SR,2024-12-27 17:00:00,229.25
IN-SR,2024-12-27 18:00:00,344.41
IN-SR,2024-12-27 19:00:00,353.57
IN-SR,2024-12-27 20:00:00,196.22
IN-SR,2024-12-27 21:00:00,215.86
IN-SR,2024-12-27 22:00:00,323.16
IN-SR,2024-12-27 23:00:00,322.62
IN-SR,2024-12-28 00:00:00,324.97
IN-SR,2024-12-28 01:00:00,363.64
IN-SR,2024-12-28 02:00:00,343.98
IN-SR,2024-12-28 03:00:00,300.36
IN-SR,2024-12-28 04:00:00,361.82
IN-SR,2024-12-28 05:00:00,231.05
IN-SR,2024-12-28 06:00:00,217.07
IN-SR,2024-12-28 07:00:00,292.67
IN-SR,2024-12-28 08:00:00,172.41
IN-SR,2024-12-28 09:00:00,285.35
IN-SR,2024-12-28 10:00:00,308.0
IN-SR,2024-12-28 11:00:00,377.81
IN-SR,2024-12-28 12:00:00,417.23
IN-SR,2024-12-28 13:00:00,279.23
IN-SR,2024-12-28 14:00:00,109.64
IN-SR,2024-12-28 15:00:00,314.69
IN-SR,2024-12-28 16:00:00,214.43
IN-SR,2024-12-28 17:00:00,359.6
IN-SR,2024-12-28 18:00:00,347.09
IN-SR,2024-12-28 19:00:00,292.12
IN-SR,2024-12-28 20:00:00,417.49
IN-SR,2024-12-28 21:00:00,407.95
IN-SR,2024-12-28 22:00:00,424.09
IN-SR,2024-12-28 23:00:00,363.72
IN-SR,2024-12-29 00:00:00,195.9
IN-SR,2024-12-29 01:00:00,297.29
IN-SR,2024-12-29 02:00:00,401.05
IN-SR,2024-12-29 03:00:00,322.79
IN-SR,2024-12-29 04:00:00,286.94
IN-SR,2024-12-29 05:00:00,113.67
IN-SR,2024-12-29 06:00:00,303.82
IN-SR,2024-12-29 07:00:00,278.44
IN-SR,2024-12-29 08:00:00,309.44
IN-SR,2024-12-29 09:00:00,266.09
IN-SR,2024-12-29 10:00:00,235.29
IN-SR,2024-12-29 11:00:00,225.11
IN-SR,2024-12-29 12:00:00,405.74
IN-SR,2024-12-29 13:00:00,228.43
IN-SR,2024-12-29 14:00:00,271.7
IN-SR,2024-12-29 15:00:00,454.41
IN-SR,2024-12-29 16:00:00,222.15
IN-SR,2024-12-29 17:00:00,299.78
IN-SR,2024-12-29 18:00:00,420.74
IN-SR,2024-12-29 19:00:00,62.31
IN-SR,2024-12-29 20:00:00,234.98
IN-SR,2024-12-29 21:00:00,301.25
IN-SR,2024-12-29 22:00:00,270.69
IN-SR,2024-12-29 23:00:00,148.23
IN-SR,2024-12-30 00:00:00,234.77
IN-SR,2024-12-30 01:00:00,380.14
IN-SR,2024-12-30 02:00:00,322.11
IN-SR,2024-12-30 03:00:00,385.11
IN-SR,2024-12-30 04:00:00,374.41
IN-SR,2024-12-30 05:00:00,317.84
IN-SR,2024-12-30 06:00:00,302.82
IN-SR,2024-12-30 07:00:00,254.88
IN-SR,2024-12-30 08:00:00,390.44
IN-SR,2024-12-30 09:00:00,323.96
IN-SR,2024-12-30 10:00:00,369.57
IN-SR,2024-12-30 11:00:00,331.9
IN-SR,2024-12-30 12:00:00,191.17
IN-SR,2024-12-30 13:00:00,446.03
IN-SR,2024-12-30 14:00:00,308.87
IN-SR,2024-12-30 15:00:00,263.67
IN-SR,2024-12-30 16:00:00,349.36
IN-SR,2024-12-30 17:00:00,378.83
IN-SR,2024-12-30 18:00:00,157.81
IN-SR,2024-12-30 19:00:00,326.07
IN-SR,2024-12-30 20:00:00,325.55
IN-SR,2024-12-30 21:00:00,180.25
IN-SR,2024-12-30 22:00:00,273.3
IN-SR,2024-12-30 23:00:00,352.37
IN-SR,2024-12-31 00:00:00,230.24
IN-SR,2024-12-31 01:00:00,213.77
IN-SR,2024-12-31 02:00:00,227.55
IN-SR,2024-12-31 03:00:00,256.31
IN-SR,2024-12-31 04:00:00,445.19
IN-SR,2024-12-31 05:00:00,87.88
IN-SR,2024-12-31 06:00:00,387.73
IN-SR,2024-12-31 07:00:00,402.53
IN-SR,2024-12-31 08:00:00,362.34
IN-SR,2024-12-31 09:00:00,268.96
IN-SR,2024-12-31 10:00:00,264.68
IN-SR,2024-12-31 11:00:00,271.01
IN-SR,2024-12-31 12:00:00,257.3
IN-SR,2024-12-31 13:00:00,406.53
IN-SR,2024-12-31 14:00:00,366.6
IN-SR,2024-12-31 15:00:00,240.25
IN-SR,2024-12-31 16:00:00,376.29
IN-SR,2024-12-31 17:00:00,291.17
IN-SR,2024-12-31 18:00:00,256.79
IN-SR,2024-12-31 19:00:00,277.74
IN-SR,2024-12-31 20:00:00,404.61
IN-SR,2024-12-31 21:00:00,375.13
IN-SR,2024-12-31 22:00:00,222.87
IN-SR,2024-12-31 23:00:00,171.57
IN-ER,2024-01-01 00:00:00,269.96
IN-ER,2024-01-01 01:00:00,347.16
IN-ER,2024-01-01 02:00:00,280.64
IN-ER,2024-01-01 03:00:00,346.09
IN-ER,2024-01-01 04:00:00,341.34
IN-ER,2024-01-01 05:00:00,339.76
IN-ER,2024-01-01 06:00:00,147.58
IN-ER,2024-01-01 07:00:00,168.49
IN-ER,2024-01-01 08:00:00,314.97
IN-ER,2024-01-01 09:00:00,267.82
IN-ER,2024-01-01 10:00:00,241.15
IN-ER,2024-01-01 11:00:00,341.6
IN-ER,2024-01-01 12:00:00,285.94
IN-ER,2024-01-01 13:00:00,402.85
IN-ER,2024-01-01 14:00:00,475.26
IN-ER,2024-01-01 15:00:00,279.07
IN-ER,2024-01-01 16:00:00,272.55
IN-ER,2024-01-01 17:00:00,313.71
IN-ER,2024-01-01 18:00:00,423.71
IN-ER,2024-01-01 19:00:00,334.15
IN-ER,2024-01-01 20:00:00,246.29
IN-ER,2024-01-01 21:00:00,418.83
IN-ER,2024-01-01 22:00:00,230.68
IN-ER,2024-01-01 23:00:00,232.31
IN-ER,2024-01-02 00:00:00,368.33
IN-ER,2024-01-02 01:00:00,137.36
IN-ER,2024-01-02 02:00:00,329.53
IN-ER,2024-01-02 03:00:00,282.95
IN-ER,2024-01-02 04:00:00,332.15
IN-ER,2024-01-02 05:00:00,245.49
IN-ER,2024-01-02 06:00:00,285.21
IN-ER,2024-01-02 07:00:00,268.09
IN-ER,2024-01-02 08:00:00,350.1
IN-ER,2024-01-02 09:00:00,320.65
IN-ER,2024-01-02 10:00:00,270.42
IN-ER,2024-01-02 11:00:00,253.11
IN-ER,2024-01-02 12:00:00,306.05
IN-ER,2024-01-02 13:00:00,135.42
IN-ER,2024-01-02 14:00:00,259.94
IN-ER,2024-01-02 15:00:00,159.3
IN-ER,2024-01-02 16:00:00,230.49
IN-ER,2024-01-02 17:00:00,369.73
IN-ER,2024-01-02 18:00:00,232.76
IN-ER,2024-01-02 19:00:00,344.31
IN-ER,2024-01-02 20:00:00,278.03
IN-ER,2024-01-02 21:00:00,421.8
IN-ER,2024-01-02 22:00:00,380.67
IN-ER,2024-01-02 23:00:00,298.39
IN-ER,2024-01-03 00:00:00,377.24
IN-ER,2024-01-03 01:00:00,486.8
IN-ER,2024-01-03 02:00:00,207.33
IN-ER,2024-01-03 03:00:00,247.83
IN-ER,2024-01-03 04:00:00,265.47
IN-ER,2024-01-03 05:00:00,309.1
IN-ER,2024-01-03 06:00:00,122.82
IN-ER,2024-01-03 07:00:00,269.35
IN-ER,2024-01-03 08:00:00,339.98
IN-ER,2024-01-03 09:00:00,297.21
IN-ER,2024-01-03 10:00:00,286.32
IN-ER,2024-01-03 11:00:00,394.76
IN-ER,2024-01-03 12:00:00,257.69
IN-ER,2024-01-03 13:00:00,234.01
IN-ER,2024-01-03 14:00:00,379.69
IN-ER,2024-01-03 15:00:00,287.62
IN-ER,2024-01-03 16:00:00,268.92
IN-ER,2024-01-03 17:00:00,405.16
IN-ER,2024-01-03 18:00:00,203.98
IN-ER,2024-01-03 19:00:00,194.14
IN-ER,2024-01-03 20:00:00,187.59
IN-ER,2024-01-03 21:00:00,226.07
IN-ER,2024-01-03 22:00:00,369.49
IN-ER,2024-01-03 23:00:00,379.21
IN-ER,2024-01-04 00:00:00,219.63
IN-ER,2024-01-04 01:00:00,137.48
IN-ER,2024-01-04 02:00:00,412.14
IN-ER,2024-01-04 03:00:00,347.86
IN-ER,2024-01-04 04:00:00,439.29
IN-ER,2024-01-04 05:00:00,255.01
IN-ER,2024-01-04 06:00:00,310.01
IN-ER,2024-01-04 07:00:00,156.65
IN-ER,2024-01-04 08:00:00,319.56
IN-ER,2024-01-04 09:00:00,287.98
IN-ER,2024-01-04 10:00:00,201.4
IN-ER,2024-01-04 11:00:00,275.49
IN-ER,2024-01-04 12:00:00,344.21
IN-ER,2024-01-04 13:00:00,254.07
IN-ER,2024-01-04 14:00:00,273.46
IN-ER,2024-01-04 15:00:00,134.31
IN-ER,2024-01-04 16:00:00,233.18
IN-ER,2024-01-04 17:00:00,222.54
IN-ER,2024-01-04 18:00:00,146.55
IN-ER,2024-01-04 19:00:00,270.52
IN-ER,2024-01-04 20:00:00,149.35
IN-ER,2024-01-04 21:00:00,421.29
IN-ER,2024-01-04 22:00:00,387.4
IN-ER,2024-01-04 23:00:00,231.66
IN-ER,2024-01-05 00:00:00,247.87
IN-ER,2024-01-05 01:00:00,265.15
IN-ER,2024-01-05 02:00:00,461.87
IN-ER,2024-01-05 03:00:00,236.68
IN-ER,2024-01-05 04:00:00,213.93
IN-ER,2024-01-05 05:00:00,324.45
IN-ER,2024-01-05 06:00:00,366.5
IN-ER,2024-01-05 07:00:00,336.17
IN-ER,2024-01-05 08:00:00,418.14
IN-ER,2024-01-05 09:00:00,282.09
IN-ER,2024-01-05 10:00:00,178.31
IN-ER,2024-01-05 11:00:00,328.7
IN-ER,2024-01-05 12:00:00,368.74
IN-ER,2024-01-05 13:00:00,293.09
IN-ER,2024-01-05 14:00:00,207.3
IN-ER,2024-01-05 15:00:00,120.17
IN-ER,2024-01-05 16:00:00,514.92
IN-ER,2024-01-05 17:00:00,407.3
IN-ER,2024-01-05 18:00:00,305.66
IN-ER,2024-01-05 19:00:00,290.37
IN-ER,2024-01-05 20:00:00,460.43
IN-ER,2024-01-05 21:00:00,323.39
IN-ER,2024-01-05 22:00:00,379.33
IN-ER,2024-01-05 23:00:00,339.68
IN-ER,2024-01-06 00:00:00,377.35
IN-ER,2024-01-06 01:00:00,212.55
IN-ER,2024-01-06 02:00:00,330.52
IN-ER,2024-01-06 03:00:00,276.04
IN-ER,2024-01-06 04:00:00,310.67
IN-ER,2024-01-06 05:00:00,216.1
IN-ER,2024-01-06 06:00:00,420.14
IN-ER,2024-01-06 07:00:00,428.12
IN-ER,2024-01-06 08:00:00,239.97
IN-ER,2024-01-06 09:00:00,324.69
IN-ER,2024-01-06 10:00:00,153.39
IN-ER,2024-01-06 11:00:00,151.04
IN-ER,2024-01-06 12:00:00,446.87
IN-ER,2024-01-06 13:00:00,240.88
IN-ER,2024-01-06 14:00:00,158.34
IN-ER,2024-01-06 15:00:00,375.19
IN-ER,2024-01-06 16:00:00,472.56
IN-ER,2024-01-06 17:00:00,218.45
IN-ER,2024-01-06 18:00:00,290.07
IN-ER,2024-01-06 19:00:00,361.78
IN-ER,2024-01-06 20:00:00,397.93
IN-ER,2024-01-06 21:00:00,432.21
IN-ER,2024-01-06 22:00:00,446.97
IN-ER,2024-01-06 23:00:00,371.15
IN-ER,2024-01-07 00:00:00,188.33
IN-ER,2024-01-07 01:00:00,297.9
IN-ER,2024-01-07 02:00:00,291.72
IN-ER,2024-01-07 03:00:00,247.65
IN-ER,2024-01-07 04:00:00,210.7
IN-ER,2024-01-07 05:00:00,288.34
IN-ER,2024-01-07 06:00:00,319.47
IN-ER,2024-01-07 07:00:00,263.01
IN-ER,2024-01-07 08:00:00,337.49
IN-ER,2024-01-07 09:00:00,324.37
IN-ER,2024-01-07 10:00:00,384.66
IN-ER,2024-01-07 11:00:00,390.15
IN-ER,2024-01-07 12:00:00,318.83
IN-ER,2024-01-07 13:00:00,289.04
IN-ER,2024-01-07 14:00:00,111.16
IN-ER,2024-01-07 15:00:00,333.13
IN-ER,2024-01-07 16:00:00,282.25
IN-ER,2024-01-07 17:00:00,257.8
IN-ER,2024-01-07 18:00:00,330.5
IN-ER,2024-01-07 19:00:00,481.83
IN-ER,2024-01-07 20:00:00,229.45
IN-ER,2024-01-07 21:00:00,270.26
IN-ER,2024-01-07 22:00:00,121.21
IN-ER,2024-01-07 23:00:00,252.73
IN-ER,2024-01-08 00:00:00,341.65
IN-ER,2024-01-08 01:00:00,371.12
IN-ER,2024-01-08 02:00:00,275.81
IN-ER,2024-01-08 03:00:00,137.86
IN-ER,2024-01-08 04:00:00,197.63
IN-ER,2024-01-08 05:00:00,269.11
IN-ER,2024-01-08 06:00:00,331.31
IN-ER,2024-01-08 07:00:00,303.06
IN-ER,2024-01-08 08:00:00,241.63
IN-ER,2024-01-08 09:00:00,194.33
IN-ER,2024-01-08 10:00:00,252.27
IN-ER,2024-01-08 11:00:00,382.52
IN-ER,2024-01-08 12:00:00,137.47
IN-ER,2024-01-08 13:00:00,248.01
IN-ER,2024-01-08 14:00:00,304.48
IN-ER,2024-01-08 15:00:00,290.94
IN-ER,2024-01-08 16:00:00,155.48
IN-ER,2024-01-08 17:00:00,200.04
IN-ER,2024-01-08 18:00:00,275.01
IN-ER,2024-01-08 19:00:00,363.64
IN-ER,2024-01-08 20:00:00,168.91
IN-ER,2024-01-08 21:00:00,374.23
IN-ER,2024-01-08 22:00:00,216.83
IN-ER,2024-01-08 23:00:00,185.72
IN-ER,2024-01-09 00:00:00,363.52
IN-ER,2024-01-09 01:00:00,372.33
IN-ER,2024-01-09 02:00:00,269.12
IN-ER,2024-01-09 03:00:00,225.57
IN-ER,2024-01-09 04:00:00,269.06
IN-ER,2024-01-09 05:00:00,314.01
IN-ER,2024-01-09 06:00:00,208.93
IN-ER,2024-01-09 07:00:00,298.12
IN-ER,2024-01-09 08:00:00,276.88
IN-ER,2024-01-09 09:00:00,154.1
IN-ER,2024-01-09 10:00:00,353.33
IN-ER,2024-01-09 11:00:00,220.49
IN-ER,2024-01-09 12:00:00,409.11
IN-ER,2024-01-09 13:00:00,232.77
IN-ER,2024-01-09 14:00:00,286.63
IN-ER,2024-01-09 15:00:00,330.87
IN-ER,2024-01-09 16:00:00,271.99
IN-ER,2024-01-09 17:00:00,243.9
IN-ER,2024-01-09 18:00:00,388.5
IN-ER,2024-01-09 19:00:00,332.23
IN-ER,2024-01-09 20:00:00,423.17
IN-ER,2024-01-09 21:00:00,342.2
IN-ER,2024-01-09 22:00:00,237.52
IN-ER,2024-01-09 23:00:00,432.84
IN-ER,2024-01-10 00:00:00,241.64
IN-ER,2024-01-10 01:00:00,194.66
IN-ER,2024-01-10 02:00:00,349.96
IN-ER,2024-01-10 03:00:00,392.1
IN-ER,2024-01-10 04:00:00,379.61
IN-ER,2024-01-10 05:00:00,429.37
IN-ER,2024-01-10 06:00:00,302.84
IN-ER,2024-01-10 07:00:00,256.25
IN-ER,2024-01-10 08:00:00,242.55
IN-ER,2024-01-10 09:00:00,411.14
IN-ER,2024-01-10 10:00:00,349.68
IN-ER,2024-01-10 11:00:00,214.57
IN-ER,2024-01-10 12:00:00,361.49
IN-ER,2024-01-10 13:00:00,278.62
IN-ER,2024-01-10 14:00:00,355.08
IN-ER,2024-01-10 15:00:00,364.54
IN-ER,2024-01-10 16:00:00,273.19
IN-ER,2024-01-10 17:00:00,414.61
IN-ER,2024-01-10 18:00:00,226.85
IN-ER,2024-01-10 19:00:00,258.77
IN-ER,2024-01-10 20:00:00,226.23
IN-ER,2024-01-10 21:00:00,333.67
IN-ER,2024-01-10 22:00:00,250.04
IN-ER,2024-01-10 23:00:00,288.07
IN-ER,2024-01-11 00:00:00,458.01
IN-ER,2024-01-11 01:00:00,408.32
IN-ER,2024-01-11 02:00:00,313.54
IN-ER,2024-01-11 03:00:00,444.78
IN-ER,2024-01-11 04:00:00,281.98
IN-ER,2024-01-11 05:00:00,226.67
IN-ER,2024-01-11 06:00:00,234.95
IN-ER,2024-01-11 07:00:00,224.24
IN-ER,2024-01-11 08:00:00,321.74
IN-ER,2024-01-11 09:00:00,309.15
IN-ER,2024-01-11 10:00:00,261.19
IN-ER,2024-01-11 11:00:00,282.83
IN-ER,2024-01-11 12:00:00,438.91
IN-ER,2024-01-11 13:00:00,395.79
IN-ER,2024-01-11 14:00:00,199.4
IN-ER,2024-01-11 15:00:00,389.46
IN-ER,2024-01-11 16:00:00,75.26
IN-ER,2024-01-11 17:00:00,419.0
IN-ER,2024-01-11 18:00:00,353.05
IN-ER,2024-01-11 19:00:00,371.47
IN-ER,2024-01-11 20:00:00,404.53
IN-ER,2024-01-11 21:00:00,305.04
IN-ER,2024-01-11 22:00:00,351.1
IN-ER,2024-01-11 23:00:00,407.31
IN-ER,2024-01-12 00:00:00,256.74
IN-ER,2024-01-12 01:00:00,319.94
IN-ER,2024-01-12 02:00:00,258.25
